id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000119,Anderson LLC,,Organization,Human Trafficking,0.78,Yemen,,,,,216.732.8137x26728,heatherpowell@example.com,,SEBI,2016-12-31,Inactive,,2025-01-07
WL_000120,Campbell-Torres Foundation,,Organization,Human Trafficking,0.98,Lebanon,,,,"95490 Johnson Ways, Tranmouth, NY 62272",841-742-5261x26008,,,FATF,2017-03-24,Active,,2025-05-24
WL_000121,Brown PLC,,Organization,Corruption,0.64,Afghanistan,,,,"3693 Hansen Valleys Suite 949, Kellyfort, MD 95639",(951)667-5455x31996,,,EU,2024-10-09,Active,"Thought during no tonight. You we would activity myself surface more. Third lead continue yourself area American get goal.
Pass today senior region. Skin when response police action such old.",2024-10-10
WL_000122,Dougherty PLC,"Barnes, Decker and Rivers",Organization,Human Trafficking,1.0,Afghanistan,,,,"237 Berg Drive Suite 834, East Michaelfurt, GA 39270",,,,OFAC,2024-07-04,Active,,2025-05-08
WL_000123,Antonio Shaw,,Individual,Sanctions Violation,0.71,Pakistan,1978-11-23,166237903,,"359 Shea Courts, Lake Isaacview, AS 34737",,,"Civil engineer, contracting",EU,2021-10-15,Under Review,,2025-04-07
WL_000124,"Hayden, Dawson and Bentley",Everett-Fowler,Organization,Terrorism Financing,0.89,Myanmar,,,,"1261 Aaron Flats, Port Tinatown, PA 38094",001-875-510-2434x124,,,ED,2018-05-26,Under Review,"Campaign difference worry. Short big think miss.
Easy owner now cell provide. Stand board teach source finally chance indeed.
Wish purpose lot clear. More reduce and single mouth.",2025-05-16
WL_000125,Samuel Waters,,Individual,Sanctions Violation,0.88,Nicaragua,1984-10-07,402779208,,"609 Sonya Stream Apt. 528, Port Lindsey, LA 62505",+1-814-999-1222,gvillanueva@example.net,English as a foreign language teacher,SEBI,2022-11-14,Inactive,,2025-05-30
WL_000126,Christian and Sons 887,,Aircraft,Money Laundering,0.93,Afghanistan,,,,"621 Lewis Turnpike, West Cassandra, MD 67939",,franciscourtney@example.com,,SEBI,2019-07-19,Under Review,,2025-07-23
WL_000127,"Brooks, Berry and Jacobs",,Organization,Money Laundering,0.73,Iraq,,,,"877 Phillips Crossroad, Blanchardbury, AL 35193",,,,OFAC,2019-11-08,Active,"Lot structure high special exactly. Several leader movie light despite world. Wonder place study.
First even skin sort wish region. Finish force make. Place organization animal.",2025-07-27
WL_000128,MV Jonathan Woods,,Vessel,Human Trafficking,0.65,Somalia,,,,,696-791-4620x16915,,,EU,2015-11-19,Under Review,,2024-08-05
WL_000129,Steele-Williams,,Organization,Tax Evasion,0.92,Mali,,,,,,,,SEBI,2024-06-29,Under Review,"Center student yeah think test. Teacher easy whatever but detail enough son.
Ten yes there. Discover create protect product threat both. Notice particular cause. Exist still stay ten along.",2025-03-29
WL_000130,Curtis-Scott 728,,Aircraft,Human Trafficking,0.85,Iraq,,,,"0600 Francis Mount Suite 538, North Joannatown, KS 66907",461-768-4183,,,UN,2017-09-13,Under Review,,2025-05-22
WL_000131,MV Lori Reilly,,Vessel,Tax Evasion,0.62,Mali,,,,"Unit 5629 Box 3000, DPO AA 59028",+1-429-512-2784,nford@example.net,,SEBI,2020-10-20,Under Review,,2025-02-12
WL_000132,Beasley PLC 190,,Aircraft,Tax Evasion,0.92,Lebanon,,,,,(456)779-7236,yhayes@example.org,,SEBI,2022-11-21,Inactive,Term role often. Successful happy while some watch. Create in our reason assume ago environmental.,2025-06-21
WL_000133,Ahmed-Barbara Diaz,Heather Reid; Cassandra Flowers,Individual,Organized Crime,0.62,Nicaragua,1956-03-08,,086-21-9767,,,,,SEBI,2019-12-15,Under Review,,2025-07-02
WL_000134,Natasha Reed,Heidi Mitchell; Kathryn Martinez,Individual,Fraud,0.81,Iran,1954-05-17,003389947,,"89211 Morales Drive, Sawyerland, KY 18170",,emilynguyen@example.org,Management consultant,ED,2019-01-14,Active,,2025-03-27
WL_000135,MV Stephanie Rasmussen,,Vessel,Drug Trafficking,0.98,Yemen,,,,"972 Johnson Garden, Port Francisco, MS 14997",,wkim@example.net,,OFAC,2023-12-17,Under Review,Environment career send development among purpose capital. Issue hear card offer history. Chance day political free color strong since seem. Program half floor investment change actually so.,2024-09-05
WL_000136,Lee Inc 485,,Aircraft,Corruption,0.96,China,,,,"648 Jessica Island Apt. 839, East Leslieville, OH 44009",,meganbarnes@example.com,,ED,2020-10-31,Active,Majority civil over matter wind they enter. Simple beat piece natural. Dark face short.,2025-03-04
WL_000137,MV Dean Valdez,,Vessel,Tax Evasion,0.89,Pakistan,,,,,,melvin20@example.com,,ED,2017-05-04,Under Review,,2025-05-29
WL_000138,Moran-Oliver,,Organization,Sanctions Violation,0.64,Sudan,,,,,,sonyablake@example.net,,ED,2018-06-14,Inactive,"Left single direction computer benefit goal whose travel. Note responsibility fund fine else behind.
Development home foreign however right. Show until big authority pattern.",2025-03-10
WL_000139,Thomas PLC 252,,Aircraft,Money Laundering,0.69,Libya,,,,,(350)841-3265,,,UN,2019-07-14,Under Review,"Stock of experience something far. Rest character see involve for. College show raise voice answer.
Bank stuff campaign agent officer officer. Dinner accept play evidence any.",2025-05-31
WL_000140,Brian King,David Rogers; Aaron Robinson,Individual,Corruption,0.73,Cuba,1973-02-23,,,,,,Toxicologist,EU,2016-06-30,Under Review,,2025-05-28
WL_000141,MV Renee Bowman,,Vessel,Corruption,0.65,Nicaragua,,,,,6769410626,,,FATF,2020-08-10,Active,,2025-03-22
WL_000142,MV Felicia Chaney,,Vessel,Corruption,0.82,Nicaragua,,,,"17694 Randy Drive, Eduardoside, NH 79264",313-693-3175x8924,,,OFAC,2025-01-01,Active,,2025-04-16
WL_000143,Tariq-Breanna Santos,Danielle Watson,Individual,Organized Crime,0.88,North Korea,1999-07-16,,,"5842 Dustin Terrace, Cruzview, NM 05077",(925)533-2765,,Midwife,ED,2024-11-01,Active,,2025-03-26
WL_000144,Rachel Gonzalez,,Individual,Politically Exposed Person (PEP),0.64,Pakistan,1956-11-09,,,,,,Trade mark attorney,FATF,2019-01-07,Under Review,"Spend allow interesting leave. Expect box gun staff shake argue appear however. Laugh space three loss.
Nor across be beat gun form. Tree political identify central whether many himself.",2024-12-27
WL_000145,Underwood-Moore 967,,Aircraft,Organized Crime,0.95,Nicaragua,,,,,+1-240-425-7654x1926,william92@example.net,,RBI,2024-08-31,Inactive,"Create above mention during letter accept house. Full million prevent nor pretty.
Responsibility anything chance action military sign.",2024-08-23
WL_000146,"Houston, Johnson and Miller 460",,Aircraft,Fraud,0.85,Myanmar,,,,"64307 Sara Run Suite 142, Lake Melissaburgh, SD 81040",,,,RBI,2025-03-16,Active,,2025-03-23
WL_000147,Gardner Inc Syndicate,,Organization,Money Laundering,0.92,Belarus,,,,"75199 Taylor Harbors Suite 078, Thomasfurt, NV 50566",,,,SEBI,2017-06-02,Inactive,,2025-04-04
WL_000148,"Johnson, Mcdaniel and Cox",,Organization,Corruption,0.71,India,,,,,376-413-2906x1810,abigailjohnson@example.org,,FATF,2023-10-15,Active,Stop paper according collection system parent each wear. Pull wife agency add pass research other him.,2024-11-19
WL_000149,MV Anthony Tyler,,Vessel,Terrorism Financing,0.64,Pakistan,,,,,,,,SEBI,2020-07-18,Active,,2025-05-13
WL_000150,MV Jason Smith,,Vessel,Sanctions Violation,0.92,Venezuela,,,,,,,,UN,2022-03-05,Inactive,Indeed catch property her painting natural. Cultural rule school present exactly read.,2024-10-26
WL_000151,Hall Ltd 708,,Aircraft,Fraud,0.73,Afghanistan,,,,"8133 April Wall Suite 902, Alyssaton, MH 14854",,ritterchristina@example.net,,ED,2016-10-15,Active,,2025-06-01
WL_000152,Walters PLC Liberation Army,,Organization,Corruption,0.72,Somalia,,,,,668-211-9027,,,RBI,2017-08-16,Under Review,,2025-02-11
WL_000153,Antonio Jackson,George Arias; Teresa Sanders; Alexis Glass,Individual,Drug Trafficking,0.87,Lebanon,1998-12-18,X72651576,029-14-2057,,987-334-3157x54902,rebecca43@example.com,,UN,2021-06-23,Under Review,,2025-02-03
WL_000154,MV Eric Stein,,Vessel,Tax Evasion,0.93,Russia,,,,"PSC 8944, Box 1012, APO AP 47209",,,,ED,2017-08-27,Inactive,,2025-07-05
WL_000155,Hughes LLC 344,,Aircraft,Tax Evasion,0.86,Nicaragua,,,,"19568 Eric Ford, Spencerton, NE 45364",,matthew77@example.com,,UN,2025-03-15,Under Review,Safe since difficult. Size capital camera late movie place care former. Child participant teacher for particular significant man. Edge might why cell usually themselves town voice.,2025-05-28
WL_000156,Thomas-Graham,Chang-Williams,Organization,Drug Trafficking,0.96,Venezuela,,,,"2256 Anderson Knolls Apt. 493, Pattonburgh, PR 61666",,ivalenzuela@example.com,,ED,2018-06-15,Active,,2025-02-10
WL_000157,Lawrence PLC 464,,Aircraft,Terrorism Financing,0.77,Myanmar,,,,"961 Briggs Oval Suite 637, West Timothy, MI 92659",,pamela19@example.com,,ED,2015-10-15,Active,"Whatever build name two early part ask. Tough both role pressure. Lawyer work enough political suffer. Me present structure man loss never avoid.
Public start apply they stay we bit well.",2025-01-15
WL_000158,Rivera-Sanchez Liberation Army,Johns and Sons,Organization,Politically Exposed Person (PEP),0.88,Nicaragua,,,,"848 Jennifer Extensions, Kaylaburgh, NE 79352",222-700-1486x09526,,,UN,2017-10-30,Inactive,,2024-09-15
WL_000159,Samuel Wilson,,Individual,Tax Evasion,0.82,Cuba,1984-02-25,,,,972-570-4128x118,wriley@example.org,,FATF,2023-05-09,Inactive,Take month hand thousand rock million need. Phone hair moment college member. Already pressure book wear.,2024-12-18
WL_000160,Church Group 345,,Aircraft,Organized Crime,0.67,Yemen,,,,,,,,OFAC,2018-03-29,Inactive,"Fill treat soldier. Will attack difference edge body race sound second. Task specific cover still.
Adult reach product safe tell start must. These pretty offer end gun. Design set focus else guy.",2024-11-05
WL_000161,Ashley Frye,,Individual,Drug Trafficking,0.82,North Korea,1954-06-16,957723854,,,,,Furniture conservator/restorer,OFAC,2018-03-05,Active,,2025-05-14
WL_000162,MV Lisa Stark,,Vessel,Terrorism Financing,0.81,Lebanon,,,,"992 James Mountain, Port Robertburgh, AR 23047",9664711532,weaverjacqueline@example.org,,EU,2016-10-05,Inactive,,2024-10-10
WL_000163,Barker PLC,,Organization,Drug Trafficking,0.75,Pakistan,,,,"671 George Manors Suite 632, Millerborough, ND 14418",858.210.1415,,,FATF,2023-12-10,Active,,2025-06-18
WL_000164,MV Brandon Mccullough,,Vessel,Drug Trafficking,0.74,Syria,,,,"46045 Perry Mill, West Richardmouth, VT 41914",,,,OFAC,2017-05-17,Inactive,,2025-03-01
WL_000165,"Carpenter, Hull and Potter Council",,Organization,Human Trafficking,0.97,Somalia,,,,"92880 Bean Course Apt. 231, New Mary, ID 71675",001-473-843-4138x4900,,,ED,2015-10-05,Inactive,"Rise quite beyond participant. Whole floor car pressure total. Without relationship own name to white last give.
Give gas leader at choice. Interview American quite first exactly.",2025-03-06
WL_000166,"Higgins, Willis and Mclean 805",,Aircraft,Fraud,0.78,India,,,,"315 Megan Drive, Kaitlynborough, UT 90841",,,,RBI,2015-11-10,Active,With player represent little resource son piece. Bit yourself charge however protect citizen.,2024-09-02
WL_000167,"Ware, Moore and Nicholson Cartel",,Organization,Human Trafficking,0.94,China,,,,"60943 Hayes Pine, South Maryfort, UT 73718",,jstewart@example.com,,EU,2025-05-12,Inactive,,2025-02-16
WL_000168,"Smith, Williams and Hoover",,Organization,Sanctions Violation,0.95,Cuba,,,,"320 Wilson Points Suite 940, Phillipshire, NY 42967",,fblair@example.com,,ED,2018-06-19,Active,,2025-07-26
WL_000169,"Sutton, Lee and Clark Association",Brown Ltd,Organization,Tax Evasion,0.91,Libya,,,,,+1-360-830-7122x820,,,ED,2024-11-19,Inactive,"Game first interesting who. Wind summer ahead.
Treatment determine player dark. Time avoid speech skill modern local avoid specific.",2025-02-04
WL_000170,MV Adam Burgess,,Vessel,Money Laundering,0.68,Afghanistan,,,,"85604 Denise Glen, Michaelbury, MS 12789",(328)974-2551,,,EU,2018-03-05,Under Review,,2024-08-23
WL_000171,MV David Fernandez,,Vessel,Sanctions Violation,0.68,Cuba,,,,"6401 Benjamin Island, Rothshire, RI 64851",439.455.0357x88573,,,RBI,2018-04-14,Active,Second our money attorney think. Camera when science town art work. Knowledge level age senior goal discover provide bad.,2025-07-11
WL_000172,"Russell, Brooks and Browning","Jones, Estes and Hunt",Organization,Fraud,0.93,India,,,,,(582)964-7250x4141,,,RBI,2025-06-09,Inactive,,2024-11-30
WL_000173,Brooks LLC 354,,Aircraft,Human Trafficking,0.98,Russia,,,,,,,,ED,2015-08-16,Inactive,,2025-05-23
WL_000174,MV Cathy Martin,,Vessel,Fraud,0.82,Mali,,,,"031 Potter Corner, Brettview, VA 11279",,robertford@example.net,,ED,2025-03-19,Inactive,,2025-07-28
WL_000175,MV Robert Mcdowell,,Vessel,Fraud,0.89,Lebanon,,,,"PSC 3787, Box 5107, APO AP 36206",,,,SEBI,2022-10-31,Inactive,"Dog after stay our join. Next player though hair son. Mission song high.
Hair teacher even gas pass loss increase. Poor land if our bag give structure.",2025-06-27
WL_000176,Lopez LLC 609,,Aircraft,Terrorism Financing,0.63,Yemen,,,,"971 Julian Lights, Lake Amy, MD 12241",8178448087,youngkyle@example.org,,ED,2024-01-20,Active,"Source opportunity head hope evidence level run teach.
Production follow social station magazine. Accept test necessary drop. Lot suggest answer outside provide present.",2024-10-15
WL_000177,MV Jennifer Wolf,,Vessel,Human Trafficking,0.81,Iraq,,,,,001-366-373-0166x71887,,,ED,2020-11-22,Under Review,Skin worry guess foot. Lose easy force draw. Win each lead nothing American themselves.,2025-05-01
WL_000178,Ramos Inc Cartel,"Gaines, Vaughn and Perez",Organization,Tax Evasion,0.83,China,,,,"84943 Henderson Grove, West Aaron, VT 22701",320-737-6232,,,SEBI,2019-05-08,Active,See happy along interesting line high. Much everyone cultural reason soldier may car. Office material father hotel rise management.,2025-06-15
WL_000179,Patrick Hobbs,Sabrina Stewart,Individual,Tax Evasion,0.93,Pakistan,1946-11-29,,766-61-6757,"69940 Hall Freeway, Marshland, KS 22434",,cthomas@example.net,,OFAC,2015-08-27,Under Review,,2025-03-24
WL_000180,Vance-Davis,,Organization,Sanctions Violation,0.74,Yemen,,,,"1562 Kara Harbors, North Kevinton, AR 31671",,kyates@example.net,,OFAC,2019-02-25,Active,,2025-06-25
WL_000181,MV Christopher Benson,,Vessel,Sanctions Violation,0.76,Nicaragua,,,,"85835 Joseph Circle, Madisonton, NH 85369",507.565.6554x1972,,,ED,2022-03-25,Under Review,,2024-11-25
WL_000182,"White, Mcbride and Santana Movement",Contreras LLC,Organization,Organized Crime,0.79,Mali,,,,"61726 Juan River Apt. 184, Sergiohaven, MS 84092",(690)516-6522,godom@example.com,,UN,2019-03-13,Active,,2025-07-25
WL_000183,"Mathews, Hansen and Martin 269",,Aircraft,Organized Crime,0.82,Iran,,,,"PSC 7690, Box 1448, APO AE 34889",,,,UN,2017-04-15,Inactive,,2025-05-29
WL_000184,Gonzales-Stewart 301,,Aircraft,Human Trafficking,0.78,Syria,,,,"915 Nicole Lodge Suite 776, Fletchermouth, IL 03710",001-202-839-8908x88093,,,FATF,2022-06-06,Under Review,,2025-07-12
WL_000185,MV Robert Fox,,Vessel,Sanctions Violation,0.71,Yemen,,,,"7328 Martinez Freeway, Rickyland, OR 59104",,jose13@example.com,,ED,2024-12-22,Under Review,Here knowledge take break once sport wind. Could six if trial easy she.,2024-10-15
WL_000186,Townsend Group 728,,Aircraft,Money Laundering,0.66,Belarus,,,,"37591 Mitchell Burgs, Sandershaven, PR 01650",,,,RBI,2023-12-10,Under Review,,2025-03-28
WL_000187,"Bryan, Jones and Mitchell 488",,Aircraft,Tax Evasion,0.86,Sudan,,,,"320 Catherine Extensions, Sherryside, AR 24948",(560)442-6597,,,SEBI,2022-09-23,Active,Describe possible Republican outside usually shoulder natural. Oil themselves one however cup he degree. Today national impact cause center yard.,2025-04-01
WL_000188,Walter Barber,,Individual,Fraud,0.69,Lebanon,1992-12-10,812769019,,,,bryan55@example.org,"Producer, television/film/video",RBI,2022-10-09,Active,"Social interview change compare. Up will conference along natural everybody partner.
Front quite top clearly long listen. When win understand give. Necessary hold measure concern left.",2025-07-14
WL_000189,MV Paul Page,,Vessel,Drug Trafficking,0.8,Russia,,,,,363.566.3686,,,FATF,2023-09-02,Active,,2024-09-18
WL_000190,Bin-Gabriella Flores,,Individual,Fraud,0.94,India,1957-07-16,,246-85-5683,"232 Jackson Ville Suite 113, North Thomas, SD 74710",001-791-480-5496x4766,,Arts development officer,FATF,2021-08-27,Under Review,,2025-05-09
WL_000191,"Scott, Thompson and Fisher Gang","Grant, Sparks and Thomas",Organization,Politically Exposed Person (PEP),0.96,Libya,,,,,,,,ED,2018-10-25,Inactive,"Hospital fine whole surface. Performance win stock during big certain. Cover idea whether indeed series feeling participant.
Year remain guess citizen article.",2025-06-19
WL_000192,"Bryan, Richardson and Perez","Morrison, Gardner and Miller",Organization,Politically Exposed Person (PEP),0.72,Iran,,,,"52037 Nathan Fork, Kristenfort, ME 46600",,,,UN,2016-12-11,Active,"Three could through much practice most. Out buy begin door medical.
Save indicate effort now laugh can. Nearly hotel week item film Mr success.",2024-09-20
WL_000193,Kellie Smith,,Individual,Human Trafficking,0.69,Iran,1991-09-23,483330561,,,001-530-971-1189x20377,,"Engineer, electronics",UN,2025-05-04,Under Review,,2024-09-17
WL_000194,"Davis, Hughes and Khan Group",Torres-Weeks,Organization,Sanctions Violation,0.79,Myanmar,,,,,7696795920,,,ED,2017-04-10,Active,,2025-05-09
WL_000195,Quinn-Rodriguez 316,,Aircraft,Organized Crime,0.89,Libya,,,,"19282 Hahn Parkway Apt. 206, Proctorside, MD 32622",,,,RBI,2024-09-07,Under Review,,2025-02-07
WL_000196,MV Jared Carson,,Vessel,Human Trafficking,0.68,Sudan,,,,,,,,UN,2020-09-11,Inactive,,2025-01-24
WL_000197,Farid-Pedro Haney,,Individual,Drug Trafficking,0.8,Belarus,1961-06-13,,,"847 Randy Vista, New Daniel, TX 60683",714-414-7008x23923,,,SEBI,2021-04-05,Active,Population wrong after at newspaper town before. Face despite else. American help win their dream maybe.,2025-01-24
WL_000198,Kathryn Scott,,Individual,Organized Crime,0.94,Syria,1959-06-20,987400112,596-35-2643,"803 Eugene Lodge Suite 922, Martinhaven, UT 70389",001-373-744-7527x9707,,,UN,2017-07-26,Under Review,,2025-02-04
